
n° escrita, bmp_temp, bmp_pres, bmp_alt, TT101, TT102, TT103, TT104, TT105, TT106, nivelBateria, Gx, Gy, Gz, Ax, Ay, Az, mpu_temp, LAT_GPS, LGN_GPS, KMPH_GPS, SAT_GPS, ALTURA_GPS, gps_pres,
Escrita: 279,34.39,92159.67,792.65,37.98,36.54,34.48,41.18,41.82,44.54,99,0.30,-0.56,-0.34,-3.04,0.70,7.31,36.36,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 280,34.29,92168.80,791.83,37.41,36.53,34.30,40.99,41.68,44.50,99,-0.63,-0.17,0.00,6.62,-2.96,1.90,36.03,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 281,34.11,92159.72,792.65,36.47,36.55,33.68,40.68,41.40,44.40,98,-0.09,0.07,-0.08,4.64,-3.03,9.42,35.74,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 282,34.06,92156.88,792.90,35.84,36.46,33.31,40.39,41.19,44.24,100,-0.02,0.10,0.04,5.36,-3.72,7.79,35.74,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 283,34.07,92155.92,792.99,35.50,36.54,33.18,40.52,41.20,44.31,0,-0.24,0.22,-0.03,3.43,-2.89,9.16,35.81,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 284,34.07,92155.58,793.02,35.01,36.46,33.10,40.22,40.88,44.08,100,0.76,1.92,-1.16,10.56,-0.28,2.19,35.75,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 285,34.03,92153.97,793.16,34.75,36.43,33.07,40.25,40.79,43.86,96,-0.06,0.03,0.00,5.53,0.61,8.43,35.65,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 286,34.04,92155.97,792.98,34.45,36.49,33.11,40.25,40.53,43.63,100,-0.07,0.22,0.12,8.36,-3.99,2.90,35.54,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 287,34.00,92155.53,793.02,34.51,36.46,33.02,40.15,40.45,43.55,0,-0.22,0.71,-0.13,-0.11,0.72,10.51,35.45,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 288,33.90,92152.48,793.30,34.42,36.46,32.74,40.04,40.26,43.44,0,-0.07,-0.11,0.01,-0.57,-1.84,9.99,35.32,-22.00,-47.93,2.35,4,839.30,91640.31,
Escrita: 289,33.79,92148.95,793.61,34.12,36.41,32.56,39.81,40.02,42.88,100,-0.07,0.05,0.10,-1.81,-0.54,9.92,35.14,-22.00,-47.93,2.69,4,836.00,91676.87,
Escrita: 290,33.73,92153.42,793.21,34.16,36.33,32.28,39.54,39.84,42.71,99,-0.07,-0.76,-0.86,8.72,-1.78,5.19,35.09,-22.00,-47.93,2.63,4,827.30,91773.28,
Escrita: 291,33.63,92154.38,793.13,34.17,36.41,32.60,39.42,39.89,42.70,100,-0.40,0.01,-1.02,7.87,-0.93,5.71,35.04,-22.00,-47.93,10.67,4,774.40,92361.34,
Escrita: 292,33.63,92166.33,792.05,34.23,36.33,32.74,39.27,39.68,42.56,0,-0.11,0.51,0.66,-2.05,1.21,8.52,35.05,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 293,33.54,92168.66,791.84,34.53,36.30,32.73,39.33,39.50,42.47,0,-0.05,0.00,0.01,0.85,-0.48,10.19,35.09,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 294,33.62,92171.23,791.61,34.66,36.20,32.70,39.26,39.55,42.45,99,-0.05,-0.01,0.01,0.98,-0.36,10.19,35.18,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 295,33.52,92172.17,791.53,34.82,36.28,32.92,39.27,39.55,42.50,99,-0.00,-0.05,0.06,1.29,-0.25,10.18,35.23,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 296,33.61,92173.73,791.39,35.01,36.25,33.01,39.24,39.55,42.47,98,0.02,-0.05,0.69,1.81,-0.12,10.10,35.28,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 297,33.52,92172.27,791.52,35.15,36.16,33.02,39.27,39.52,42.62,98,-0.05,0.00,0.01,0.83,-0.36,10.18,35.29,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 298,33.61,92173.27,791.43,35.27,36.21,33.13,39.31,39.65,42.57,99,-0.05,0.00,0.01,0.89,-0.37,10.20,35.32,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 299,33.50,92170.67,791.66,35.78,36.37,33.37,39.42,39.77,42.70,0,-0.05,-0.00,0.01,0.85,-0.46,10.20,35.34,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 300,33.58,92163.77,792.28,35.67,36.16,33.28,39.34,39.77,42.70,100,-0.00,-0.05,0.00,0.90,-0.41,10.23,35.36,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 301,33.49,92167.34,791.96,35.94,36.29,33.42,39.63,39.91,42.79,97,-0.02,-0.00,-0.05,0.99,-0.50,10.24,35.36,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 302,33.58,92167.02,791.99,36.10,36.45,33.47,39.74,39.99,43.01,0,-0.07,0.01,0.01,0.92,-0.66,10.10,35.39,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 303,33.50,92168.01,791.90,36.38,36.48,33.41,39.77,-6.36,43.01,0,-0.05,0.00,0.01,1.01,-0.43,10.20,35.39,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 304,33.59,92168.05,791.90,36.24,36.36,33.17,39.73,-6.36,42.97,99,-0.06,0.01,0.01,0.87,-0.53,10.15,35.40,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 305,33.50,92167.05,791.99,36.37,36.38,32.89,39.76,-6.36,43.09,0,-0.05,-0.00,0.01,0.96,-0.46,10.20,35.43,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 306,33.59,92164.25,792.24,36.18,36.38,32.41,39.82,-6.36,42.94,98,-0.05,-0.00,0.01,0.96,-0.46,10.18,35.44,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 307,33.50,92165.98,792.08,36.27,36.25,32.21,39.74,-6.36,43.02,100,-0.05,0.01,0.01,0.96,-0.43,10.20,35.44,0.00,0.00,0.00,0,0.00,101325.00,
